DEP_KEY,DEP_DT,ORIG_CD,DEST_CD,FLT_NUM,DEP_DTML,ARR_DTML,DEP_DTMZ,ARR_DTMZ,C_CAP_CNT,C_AUL_CNT,C_PAX_CNT,C_AVAIL_CNT,Y_CAP_CNT,Y_AUL_CNT,Y_PAX_CNT,Y_AVAIL_CNT
AZ20271019KHRTPH1536,2027-10-19,KHR,TPH,1536,2027-10-19 19:55:00,2027-10-19 23:04:00,2027-10-20 01:55:00,2027-10-20 04:04:00,16,16,16,0,150,150,146,4
AZ20271024KHRTPH1536,2027-10-24,KHR,TPH,1536,2027-10-24 19:55:00,2027-10-24 23:04:00,2027-10-25 01:55:00,2027-10-25 04:04:00,16,16,6,10,144,144,142,2
AZ20271027PTPTPH16212,2027-10-27,PTP,TPH,16212,2027-10-27 12:06:00,2027-10-27 16:38:00,2027-10-27 15:06:00,2027-10-27 21:38:00,12,12,10,2,162,162,155,7
AZ20271023PTPTPH16212,2027-10-23,PTP,TPH,16212,2027-10-23 12:06:00,2027-10-23 16:38:00,2027-10-23 15:06:00,2027-10-23 21:38:00,12,12,4,8,162,162,164,-2
AZ20271021PTPTPH16212,2027-10-21,PTP,TPH,16212,2027-10-21 12:06:00,2027-10-21 16:38:00,2027-10-21 15:06:00,2027-10-21 21:38:00,16,16,5,11,144,144,163,-19
AZ20271028PTPTPH16212,2027-10-28,PTP,TPH,16212,2027-10-28 12:06:00,2027-10-28 16:38:00,2027-10-28 15:06:00,2027-10-28 21:38:00,12,12,2,10,162,162,151,11
AZ20271024PTPTPH16212,2027-10-24,PTP,TPH,16212,2027-10-24 12:06:00,2027-10-24 16:38:00,2027-10-24 15:06:00,2027-10-24 21:38:00,12,12,2,10,162,162,163,-1
AZ20271020PTPTPH16212,2027-10-20,PTP,TPH,16212,2027-10-20 12:06:00,2027-10-20 16:38:00,2027-10-20 15:06:00,2027-10-20 21:38:00,16,16,6,10,144,144,162,-18
AZ20271026PTPTPH16212,2027-10-26,PTP,TPH,16212,2027-10-26 12:06:00,2027-10-26 16:38:00,2027-10-26 15:06:00,2027-10-26 21:38:00,12,12,4,8,162,162,157,5
AZ20271019PTPTPH16212,2027-10-19,PTP,TPH,16212,2027-10-19 12:06:00,2027-10-19 16:38:00,2027-10-19 15:06:00,2027-10-19 21:38:00,16,16,14,2,144,144,153,-9
AZ20271022PTPTPH16212,2027-10-22,PTP,TPH,16212,2027-10-22 12:06:00,2027-10-22 16:38:00,2027-10-22 15:06:00,2027-10-22 21:38:00,16,16,0,16,144,144,162,-18
AZ20271025PTPTPH16212,2027-10-25,PTP,TPH,16212,2027-10-25 12:06:00,2027-10-25 16:38:00,2027-10-25 15:06:00,2027-10-25 21:38:00,12,12,0,12,162,162,169,-7
AZ20271022TPHEYF8525,2027-10-22,TPH,EYF,8525,2027-10-22 18:57:00,2027-10-22 20:18:00,2027-10-22 23:57:00,2027-10-23 01:18:00,16,16,4,12,144,144,146,-2
AZ20271028TPHEYF8525,2027-10-28,TPH,EYF,8525,2027-10-28 18:57:00,2027-10-28 20:18:00,2027-10-28 23:57:00,2027-10-29 01:18:00,16,16,13,3,144,144,143,1
AZ20271025TPHEYF8525,2027-10-25,TPH,EYF,8525,2027-10-25 18:57:00,2027-10-25 20:18:00,2027-10-25 23:57:00,2027-10-26 01:18:00,16,16,0,16,144,144,138,6
AZ20271026TPHEYF8525,2027-10-26,TPH,EYF,8525,2027-10-26 18:57:00,2027-10-26 20:18:00,2027-10-26 23:57:00,2027-10-27 01:18:00,16,16,0,16,144,144,142,2
AZ20271019TPHEYF8525,2027-10-19,TPH,EYF,8525,2027-10-19 18:57:00,2027-10-19 20:18:00,2027-10-19 23:57:00,2027-10-20 01:18:00,16,16,13,3,138,138,141,-3
AZ20271027TPHEYF8525,2027-10-27,TPH,EYF,8525,2027-10-27 18:57:00,2027-10-27 20:18:00,2027-10-27 23:57:00,2027-10-28 01:18:00,16,16,3,13,144,144,141,3
AZ20271020TPHEYF8525,2027-10-20,TPH,EYF,8525,2027-10-20 18:57:00,2027-10-20 20:18:00,2027-10-20 23:57:00,2027-10-21 01:18:00,16,16,15,1,144,144,148,-4
AZ20271024TPHEYF8525,2027-10-24,TPH,EYF,8525,2027-10-24 18:57:00,2027-10-24 20:18:00,2027-10-24 23:57:00,2027-10-25 01:18:00,16,16,9,7,144,144,137,7
AZ20271023TPHEYF8525,2027-10-23,TPH,EYF,8525,2027-10-23 18:57:00,2027-10-23 20:18:00,2027-10-23 23:57:00,2027-10-24 01:18:00,16,16,14,2,144,144,146,-2
AZ20271020OVSTPH18988,2027-10-20,OVS,TPH,18988,2027-10-20 17:25:00,2027-10-20 20:02:00,2027-10-20 22:25:00,2027-10-21 01:02:00,16,16,4,12,150,150,113,37
AZ20271022OVSTPH18988,2027-10-22,OVS,TPH,18988,2027-10-22 17:25:00,2027-10-22 20:02:00,2027-10-22 22:25:00,2027-10-23 01:02:00,16,16,7,9,144,144,104,40
AZ20271027OVSTPH18988,2027-10-27,OVS,TPH,18988,2027-10-27 17:25:00,2027-10-27 20:02:00,2027-10-27 22:25:00,2027-10-28 01:02:00,16,16,0,16,150,150,92,58
AZ20271024OVSTPH18988,2027-10-24,OVS,TPH,18988,2027-10-24 17:25:00,2027-10-24 20:02:00,2027-10-24 22:25:00,2027-10-25 01:02:00,16,16,1,15,150,150,100,50
AZ20271023IBATPH11445,2027-10-23,IBA,TPH,11445,2027-10-23 21:14:00,2027-10-23 23:01:00,2027-10-24 02:14:00,2027-10-24 04:01:00,16,16,1,15,144,144,155,-11
AZ20271019IBATPH11445,2027-10-19,IBA,TPH,11445,2027-10-19 21:14:00,2027-10-19 23:01:00,2027-10-20 02:14:00,2027-10-20 04:01:00,16,16,10,6,144,144,149,-5
AZ20271021IBATPH11445,2027-10-21,IBA,TPH,11445,2027-10-21 21:14:00,2027-10-21 23:01:00,2027-10-22 02:14:00,2027-10-22 04:01:00,16,16,4,12,144,144,152,-8
AZ20271028IBATPH11445,2027-10-28,IBA,TPH,11445,2027-10-28 21:14:00,2027-10-28 23:01:00,2027-10-29 02:14:00,2027-10-29 04:01:00,16,16,2,14,144,144,139,5
AZ20271025IBATPH11445,2027-10-25,IBA,TPH,11445,2027-10-25 21:14:00,2027-10-25 23:01:00,2027-10-26 02:14:00,2027-10-26 04:01:00,16,16,8,8,144,144,146,-2
AZ20271026IBATPH11445,2027-10-26,IBA,TPH,11445,2027-10-26 21:14:00,2027-10-26 23:01:00,2027-10-27 02:14:00,2027-10-27 04:01:00,16,16,0,16,144,144,148,-4
AZ20271028PJYTPH2165,2027-10-28,PJY,TPH,2165,2027-10-28 22:13:00,2027-10-28 23:40:00,2027-10-29 02:13:00,2027-10-29 04:40:00,16,16,0,16,150,150,130,20
AZ20271019PJYTPH2165,2027-10-19,PJY,TPH,2165,2027-10-19 22:13:00,2027-10-19 23:40:00,2027-10-20 02:13:00,2027-10-20 04:40:00,16,16,15,1,150,150,144,6
AZ20271025PJYTPH2165,2027-10-25,PJY,TPH,2165,2027-10-25 22:13:00,2027-10-25 23:40:00,2027-10-26 02:13:00,2027-10-26 04:40:00,16,16,3,13,150,150,136,14
AZ20271021PJYTPH2165,2027-10-21,PJY,TPH,2165,2027-10-21 22:13:00,2027-10-21 23:40:00,2027-10-22 02:13:00,2027-10-22 04:40:00,16,16,14,2,150,150,148,2
AZ20271024PJYTPH2165,2027-10-24,PJY,TPH,2165,2027-10-24 22:13:00,2027-10-24 23:40:00,2027-10-25 02:13:00,2027-10-25 04:40:00,16,16,5,11,150,150,138,12
AZ20271022PJYTPH2165,2027-10-22,PJY,TPH,2165,2027-10-22 22:13:00,2027-10-22 23:40:00,2027-10-23 02:13:00,2027-10-23 04:40:00,16,16,15,1,150,150,147,3
AZ20271027PJYTPH2165,2027-10-27,PJY,TPH,2165,2027-10-27 22:13:00,2027-10-27 23:40:00,2027-10-28 02:13:00,2027-10-28 04:40:00,16,16,8,8,150,150,137,13
AZ20271026PJYTPH2165,2027-10-26,PJY,TPH,2165,2027-10-26 22:13:00,2027-10-26 23:40:00,2027-10-27 02:13:00,2027-10-27 04:40:00,16,16,11,5,150,150,139,11
AZ20271023PJYTPH2165,2027-10-23,PJY,TPH,2165,2027-10-23 22:13:00,2027-10-23 23:40:00,2027-10-24 02:13:00,2027-10-24 04:40:00,16,16,10,6,150,150,138,12
AZ20271023TPHQHP15070,2027-10-23,TPH,QHP,15070,2027-10-23 14:13:00,2027-10-23 17:21:00,2027-10-23 19:13:00,2027-10-23 22:21:00,12,12,11,1,162,162,155,7
AZ20271026TPHQHP15070,2027-10-26,TPH,QHP,15070,2027-10-26 14:13:00,2027-10-26 17:21:00,2027-10-26 19:13:00,2027-10-26 22:21:00,12,12,5,7,162,162,157,5
AZ20271028TPHQHP15070,2027-10-28,TPH,QHP,15070,2027-10-28 14:13:00,2027-10-28 17:21:00,2027-10-28 19:13:00,2027-10-28 22:21:00,16,16,13,3,150,150,138,12
AZ20271027TPHQHP15070,2027-10-27,TPH,QHP,15070,2027-10-27 14:13:00,2027-10-27 17:21:00,2027-10-27 19:13:00,2027-10-27 22:21:00,16,16,8,8,150,150,133,17
AZ20271022TPHQHP15070,2027-10-22,TPH,QHP,15070,2027-10-22 14:13:00,2027-10-22 17:21:00,2027-10-22 19:13:00,2027-10-22 22:21:00,16,16,16,0,150,150,150,0
AZ20271025TPHQHP15070,2027-10-25,TPH,QHP,15070,2027-10-25 14:13:00,2027-10-25 17:21:00,2027-10-25 19:13:00,2027-10-25 22:21:00,16,16,7,9,150,150,127,23
AZ20271024TPHQHP15070,2027-10-24,TPH,QHP,15070,2027-10-24 14:13:00,2027-10-24 17:21:00,2027-10-24 19:13:00,2027-10-24 22:21:00,16,16,5,11,150,150,149,1
AZ20271019TPHQHP16158,2027-10-19,TPH,QHP,16158,2027-10-20 03:38:00,2027-10-20 06:46:00,2027-10-20 08:38:00,2027-10-20 11:46:00,16,16,12,4,144,144,158,-14
AZ20271020TPHQHP16158,2027-10-20,TPH,QHP,16158,2027-10-21 03:38:00,2027-10-21 06:46:00,2027-10-21 08:38:00,2027-10-21 11:46:00,12,12,12,0,162,162,160,2
AZ20271022TPHQHP16158,2027-10-22,TPH,QHP,16158,2027-10-23 03:38:00,2027-10-23 06:46:00,2027-10-23 08:38:00,2027-10-23 11:46:00,12,12,7,5,162,162,151,11
AZ20271027TPHQHP16158,2027-10-27,TPH,QHP,16158,2027-10-28 03:38:00,2027-10-28 06:46:00,2027-10-28 08:38:00,2027-10-28 11:46:00,12,12,3,9,162,162,150,12
AZ20271024TPHQHP16158,2027-10-24,TPH,QHP,16158,2027-10-25 03:38:00,2027-10-25 06:46:00,2027-10-25 08:38:00,2027-10-25 11:46:00,12,12,5,7,162,162,150,12
AZ20271026TPHQHP16158,2027-10-26,TPH,QHP,16158,2027-10-27 03:38:00,2027-10-27 06:46:00,2027-10-27 08:38:00,2027-10-27 11:46:00,12,12,11,1,162,162,149,13
AZ20271023TPHQHP16158,2027-10-23,TPH,QHP,16158,2027-10-24 03:38:00,2027-10-24 06:46:00,2027-10-24 08:38:00,2027-10-24 11:46:00,12,12,5,7,162,162,157,5
AZ20271025TPHQHP16158,2027-10-25,TPH,QHP,16158,2027-10-26 03:38:00,2027-10-26 06:46:00,2027-10-26 08:38:00,2027-10-26 11:46:00,12,12,4,8,162,162,139,23
AZ20271028TPHQHP16158,2027-10-28,TPH,QHP,16158,2027-10-29 03:38:00,2027-10-29 06:46:00,2027-10-29 08:38:00,2027-10-29 11:46:00,12,12,6,6,162,162,152,10
AZ20271019TPHWCD16558,2027-10-19,TPH,WCD,16558,2027-10-19 13:49:00,2027-10-19 15:01:00,2027-10-19 18:49:00,2027-10-19 20:01:00,16,16,17,-1,150,150,149,1
AZ20271021TPHWCD16558,2027-10-21,TPH,WCD,16558,2027-10-21 13:49:00,2027-10-21 15:01:00,2027-10-21 18:49:00,2027-10-21 20:01:00,16,16,16,0,144,144,128,16
AZ20271025TPHWCD16558,2027-10-25,TPH,WCD,16558,2027-10-25 13:49:00,2027-10-25 15:01:00,2027-10-25 18:49:00,2027-10-25 20:01:00,16,16,13,3,144,144,122,22
AZ20271023TPHWCD16558,2027-10-23,TPH,WCD,16558,2027-10-23 13:49:00,2027-10-23 15:01:00,2027-10-23 18:49:00,2027-10-23 20:01:00,16,16,12,4,150,150,115,35
AZ20271020TPHWCD16558,2027-10-20,TPH,WCD,16558,2027-10-20 13:49:00,2027-10-20 15:01:00,2027-10-20 18:49:00,2027-10-20 20:01:00,12,12,12,0,114,114,69,45
AZ20271027TPHWCD16558,2027-10-27,TPH,WCD,16558,2027-10-27 13:49:00,2027-10-27 15:01:00,2027-10-27 18:49:00,2027-10-27 20:01:00,12,12,2,10,114,114,69,45
AZ20271024TPHWCD16558,2027-10-24,TPH,WCD,16558,2027-10-24 13:49:00,2027-10-24 15:01:00,2027-10-24 18:49:00,2027-10-24 20:01:00,16,16,16,0,144,144,103,41
AZ20271026TPHWCD16558,2027-10-26,TPH,WCD,16558,2027-10-26 13:49:00,2027-10-26 15:01:00,2027-10-26 18:49:00,2027-10-26 20:01:00,16,16,16,0,150,150,108,42
AZ20271022TPHWCD16558,2027-10-22,TPH,WCD,16558,2027-10-22 13:49:00,2027-10-22 15:01:00,2027-10-22 18:49:00,2027-10-22 20:01:00,16,16,6,10,144,144,97,47
AZ20271028TPHWCD16558,2027-10-28,TPH,WCD,16558,2027-10-28 13:49:00,2027-10-28 15:01:00,2027-10-28 18:49:00,2027-10-28 20:01:00,12,12,11,1,114,114,76,38
AZ20271023NADTPH10482,2027-10-23,NAD,TPH,10482,2027-10-23 10:41:00,2027-10-23 12:50:00,2027-10-23 15:41:00,2027-10-23 17:50:00,12,12,0,12,162,162,174,-12
AZ20271026NADTPH10482,2027-10-26,NAD,TPH,10482,2027-10-26 10:41:00,2027-10-26 12:50:00,2027-10-26 15:41:00,2027-10-26 17:50:00,12,12,4,8,162,162,152,10
AZ20271028NADTPH10482,2027-10-28,NAD,TPH,10482,2027-10-28 10:41:00,2027-10-28 12:50:00,2027-10-28 15:41:00,2027-10-28 17:50:00,12,12,1,11,162,162,150,12
AZ20271025NADTPH10482,2027-10-25,NAD,TPH,10482,2027-10-25 10:41:00,2027-10-25 12:50:00,2027-10-25 15:41:00,2027-10-25 17:50:00,12,12,1,11,162,162,156,6
AZ20271027NADTPH10482,2027-10-27,NAD,TPH,10482,2027-10-27 10:41:00,2027-10-27 12:50:00,2027-10-27 15:41:00,2027-10-27 17:50:00,12,12,2,10,162,162,175,-13
AZ20271022NADTPH10482,2027-10-22,NAD,TPH,10482,2027-10-22 10:41:00,2027-10-22 12:50:00,2027-10-22 15:41:00,2027-10-22 17:50:00,16,16,4,12,144,144,166,-22
AZ20271024NADTPH10482,2027-10-24,NAD,TPH,10482,2027-10-24 10:41:00,2027-10-24 12:50:00,2027-10-24 15:41:00,2027-10-24 17:50:00,12,12,4,8,162,162,173,-11
AZ20271020TPHLME323,2027-10-20,TPH,LME,323,2027-10-20 21:45:00,2027-10-21 06:43:00,2027-10-21 02:45:00,2027-10-21 09:43:00,16,16,7,9,144,144,165,-21
AZ20271023TPHLME323,2027-10-23,TPH,LME,323,2027-10-23 21:45:00,2027-10-24 06:43:00,2027-10-24 02:45:00,2027-10-24 09:43:00,16,16,6,10,144,144,88,56
AZ20271027TPHLME323,2027-10-27,TPH,LME,323,2027-10-27 21:45:00,2027-10-28 06:43:00,2027-10-28 02:45:00,2027-10-28 09:43:00,12,12,7,5,162,162,136,26
AZ20271028TPHLME323,2027-10-28,TPH,LME,323,2027-10-28 21:45:00,2027-10-29 06:43:00,2027-10-29 02:45:00,2027-10-29 09:43:00,12,12,12,0,162,162,92,70
AZ20271021TPHLME323,2027-10-21,TPH,LME,323,2027-10-21 21:45:00,2027-10-22 06:43:00,2027-10-22 02:45:00,2027-10-22 09:43:00,16,16,12,4,144,144,153,-9
AZ20271026TPHLME323,2027-10-26,TPH,LME,323,2027-10-26 21:45:00,2027-10-27 06:43:00,2027-10-27 02:45:00,2027-10-27 09:43:00,12,12,4,8,162,162,98,64
AZ20271022TPHLME323,2027-10-22,TPH,LME,323,2027-10-22 21:45:00,2027-10-23 06:43:00,2027-10-23 02:45:00,2027-10-23 09:43:00,12,12,7,5,162,162,121,41
AZ20271024TPHLME323,2027-10-24,TPH,LME,323,2027-10-24 21:45:00,2027-10-25 06:43:00,2027-10-25 02:45:00,2027-10-25 09:43:00,16,16,2,14,150,150,78,72
AZ20271025TPHLME323,2027-10-25,TPH,LME,323,2027-10-25 21:45:00,2027-10-26 06:43:00,2027-10-26 02:45:00,2027-10-26 09:43:00,12,12,1,11,162,162,111,51
AZ20271026TPHPTP10725,2027-10-26,TPH,PTP,10725,2027-10-26 21:55:00,2027-10-27 06:36:00,2027-10-27 02:55:00,2027-10-27 09:36:00,16,16,12,4,144,144,83,61
AZ20271025TPHPTP10725,2027-10-25,TPH,PTP,10725,2027-10-25 21:55:00,2027-10-26 06:36:00,2027-10-26 02:55:00,2027-10-26 09:36:00,16,16,11,5,144,144,98,46
AZ20271020TPHPTP10725,2027-10-20,TPH,PTP,10725,2027-10-20 21:55:00,2027-10-21 06:36:00,2027-10-21 02:55:00,2027-10-21 09:36:00,16,16,5,11,144,144,81,63
AZ20271024TPHPTP10725,2027-10-24,TPH,PTP,10725,2027-10-24 21:55:00,2027-10-25 06:36:00,2027-10-25 02:55:00,2027-10-25 09:36:00,16,16,7,9,144,144,91,53
AZ20271022TPHPTP10725,2027-10-22,TPH,PTP,10725,2027-10-22 21:55:00,2027-10-23 06:36:00,2027-10-23 02:55:00,2027-10-23 09:36:00,16,16,2,14,144,144,97,47
AZ20271019TPHPTP10725,2027-10-19,TPH,PTP,10725,2027-10-19 21:55:00,2027-10-20 06:36:00,2027-10-20 02:55:00,2027-10-20 09:36:00,16,16,6,10,144,144,119,25
AZ20271023TPHPTP10725,2027-10-23,TPH,PTP,10725,2027-10-23 21:55:00,2027-10-24 06:36:00,2027-10-24 02:55:00,2027-10-24 09:36:00,16,16,9,7,144,144,88,56
AZ20271028TPHPTP10725,2027-10-28,TPH,PTP,10725,2027-10-28 21:55:00,2027-10-29 06:36:00,2027-10-29 02:55:00,2027-10-29 09:36:00,16,16,7,9,144,144,110,34
AZ20271027TPHPTP10725,2027-10-27,TPH,PTP,10725,2027-10-27 21:55:00,2027-10-28 06:36:00,2027-10-28 02:55:00,2027-10-28 09:36:00,16,16,10,6,144,144,110,34
AZ20271025OLTTPH10853,2027-10-25,OLT,TPH,10853,2027-10-26 03:19:00,2027-10-26 12:43:00,2027-10-26 11:19:00,2027-10-26 17:43:00,12,12,8,4,162,162,122,40
AZ20271019OLTTPH10853,2027-10-19,OLT,TPH,10853,2027-10-20 03:19:00,2027-10-20 12:43:00,2027-10-20 11:19:00,2027-10-20 17:43:00,16,16,10,6,150,150,163,-13
AZ20271023OLTTPH10853,2027-10-23,OLT,TPH,10853,2027-10-24 03:19:00,2027-10-24 12:43:00,2027-10-24 11:19:00,2027-10-24 17:43:00,12,12,12,0,162,162,126,36
AZ20271028OLTTPH10853,2027-10-28,OLT,TPH,10853,2027-10-29 03:19:00,2027-10-29 12:43:00,2027-10-29 11:19:00,2027-10-29 17:43:00,12,12,9,3,162,162,136,26
AZ20271021OLTTPH10853,2027-10-21,OLT,TPH,10853,2027-10-22 03:19:00,2027-10-22 12:43:00,2027-10-22 11:19:00,2027-10-22 17:43:00,12,12,12,0,162,162,143,19
AZ20271022OLTTPH10853,2027-10-22,OLT,TPH,10853,2027-10-23 03:19:00,2027-10-23 12:43:00,2027-10-23 11:19:00,2027-10-23 17:43:00,12,12,12,0,162,162,112,50
AZ20271026OLTTPH10853,2027-10-26,OLT,TPH,10853,2027-10-27 03:19:00,2027-10-27 12:43:00,2027-10-27 11:19:00,2027-10-27 17:43:00,12,12,8,4,162,162,143,19
AZ20271027OLTTPH10853,2027-10-27,OLT,TPH,10853,2027-10-28 03:19:00,2027-10-28 12:43:00,2027-10-28 11:19:00,2027-10-28 17:43:00,12,12,11,1,162,162,131,31
AZ20271024OLTTPH10853,2027-10-24,OLT,TPH,10853,2027-10-25 03:19:00,2027-10-25 12:43:00,2027-10-25 11:19:00,2027-10-25 17:43:00,12,12,7,5,162,162,138,24
AZ20271020QLXTPH3353,2027-10-20,QLX,TPH,3353,2027-10-21 03:29:00,2027-10-21 11:27:00,2027-10-21 10:29:00,2027-10-21 16:27:00,16,16,16,0,150,150,118,32
AZ20271025QLXTPH3353,2027-10-25,QLX,TPH,3353,2027-10-26 03:29:00,2027-10-26 11:27:00,2027-10-26 10:29:00,2027-10-26 16:27:00,16,16,4,12,150,150,90,60
AZ20271021QLXTPH3353,2027-10-21,QLX,TPH,3353,2027-10-22 03:29:00,2027-10-22 11:27:00,2027-10-22 10:29:00,2027-10-22 16:27:00,16,16,12,4,150,150,120,30
AZ20271019QLXTPH3353,2027-10-19,QLX,TPH,3353,2027-10-20 03:29:00,2027-10-20 11:27:00,2027-10-20 10:29:00,2027-10-20 16:27:00,16,16,16,0,150,150,142,8
AZ20271023QLXTPH3353,2027-10-23,QLX,TPH,3353,2027-10-24 03:29:00,2027-10-24 11:27:00,2027-10-24 10:29:00,2027-10-24 16:27:00,16,16,13,3,150,150,112,38
AZ20271027QLXTPH3353,2027-10-27,QLX,TPH,3353,2027-10-28 03:29:00,2027-10-28 11:27:00,2027-10-28 10:29:00,2027-10-28 16:27:00,16,16,6,10,144,144,88,56
AZ20271024QLXTPH3353,2027-10-24,QLX,TPH,3353,2027-10-25 03:29:00,2027-10-25 11:27:00,2027-10-25 10:29:00,2027-10-25 16:27:00,16,16,9,7,150,150,117,33
AZ20271022QLXTPH3353,2027-10-22,QLX,TPH,3353,2027-10-23 03:29:00,2027-10-23 11:27:00,2027-10-23 10:29:00,2027-10-23 16:27:00,16,16,6,10,144,144,118,26
AZ20271028QLXTPH3353,2027-10-28,QLX,TPH,3353,2027-10-29 03:29:00,2027-10-29 11:27:00,2027-10-29 10:29:00,2027-10-29 16:27:00,16,16,12,4,150,150,89,61
AZ20271026QLXTPH3353,2027-10-26,QLX,TPH,3353,2027-10-27 03:29:00,2027-10-27 11:27:00,2027-10-27 10:29:00,2027-10-27 16:27:00,16,16,6,10,150,150,123,27
AZ20271019TPHLRM7421,2027-10-19,TPH,LRM,7421,2027-10-19 15:49:00,2027-10-19 18:51:00,2027-10-19 20:49:00,2027-10-20 00:51:00,12,12,12,0,114,114,108,6
AZ20271024TPHLRM7421,2027-10-24,TPH,LRM,7421,2027-10-24 15:49:00,2027-10-24 18:51:00,2027-10-24 20:49:00,2027-10-25 00:51:00,12,12,7,5,114,114,93,21
AZ20271026TPHLRM7421,2027-10-26,TPH,LRM,7421,2027-10-26 15:49:00,2027-10-26 18:51:00,2027-10-26 20:49:00,2027-10-27 00:51:00,12,12,0,12,114,114,90,24
AZ20271028TPHLRM7421,2027-10-28,TPH,LRM,7421,2027-10-28 15:49:00,2027-10-28 18:51:00,2027-10-28 20:49:00,2027-10-29 00:51:00,12,12,1,11,114,114,88,26
AZ20271021TPHLRM7421,2027-10-21,TPH,LRM,7421,2027-10-21 15:49:00,2027-10-21 18:51:00,2027-10-21 20:49:00,2027-10-22 00:51:00,12,12,5,7,114,114,105,9
AZ20271027TPHNMK8453,2027-10-27,TPH,NMK,8453,2027-10-27 19:01:00,2027-10-28 00:34:00,2027-10-28 00:01:00,2027-10-28 05:34:00,16,16,15,1,144,144,144,0
AZ20271019TPHNMK8453,2027-10-19,TPH,NMK,8453,2027-10-19 19:01:00,2027-10-20 00:34:00,2027-10-20 00:01:00,2027-10-20 05:34:00,16,16,15,1,150,150,133,17
AZ20271020TPHNMK8453,2027-10-20,TPH,NMK,8453,2027-10-20 19:01:00,2027-10-21 00:34:00,2027-10-21 00:01:00,2027-10-21 05:34:00,16,16,16,0,144,144,141,3
AZ20271025TPHNMK8453,2027-10-25,TPH,NMK,8453,2027-10-25 19:01:00,2027-10-26 00:34:00,2027-10-26 00:01:00,2027-10-26 05:34:00,16,16,10,6,138,138,133,5
AZ20271026TPHNMK8453,2027-10-26,TPH,NMK,8453,2027-10-26 19:01:00,2027-10-27 00:34:00,2027-10-27 00:01:00,2027-10-27 05:34:00,16,16,12,4,144,144,142,2
AZ20271024TPHNMK8453,2027-10-24,TPH,NMK,8453,2027-10-24 19:01:00,2027-10-25 00:34:00,2027-10-25 00:01:00,2027-10-25 05:34:00,16,16,12,4,144,144,138,6
AZ20271028RBRVUY4376,2027-10-28,RBR,VUY,4376,2027-10-28 22:02:00,2027-10-28 23:01:00,2027-10-29 04:02:00,2027-10-29 05:01:00,12,12,0,12,162,162,124,38
AZ20271024RBRVUY4376,2027-10-24,RBR,VUY,4376,2027-10-24 22:02:00,2027-10-24 23:01:00,2027-10-25 04:02:00,2027-10-25 05:01:00,16,16,0,16,150,150,91,59
AZ20271025RBRVUY4376,2027-10-25,RBR,VUY,4376,2027-10-25 22:02:00,2027-10-25 23:01:00,2027-10-26 04:02:00,2027-10-26 05:01:00,12,12,0,12,162,162,134,28
AZ20271021RBRVUY4376,2027-10-21,RBR,VUY,4376,2027-10-21 22:02:00,2027-10-21 23:01:00,2027-10-22 04:02:00,2027-10-22 05:01:00,16,16,8,8,144,144,162,-18
AZ20271021VUYTPH4376,2027-10-21,VUY,TPH,4376,2027-10-22 00:26:00,2027-10-22 02:50:00,2027-10-22 06:26:00,2027-10-22 07:50:00,12,12,12,0,162,162,151,11
AZ20271027VUYTPH4376,2027-10-27,VUY,TPH,4376,2027-10-28 00:26:00,2027-10-28 02:50:00,2027-10-28 06:26:00,2027-10-28 07:50:00,12,12,3,9,162,162,125,37
AZ20271020VUYTPH4376,2027-10-20,VUY,TPH,4376,2027-10-21 00:26:00,2027-10-21 02:50:00,2027-10-21 06:26:00,2027-10-21 07:50:00,16,16,12,4,144,144,158,-14
AZ20271026VUYTPH4376,2027-10-26,VUY,TPH,4376,2027-10-27 00:26:00,2027-10-27 02:50:00,2027-10-27 06:26:00,2027-10-27 07:50:00,12,12,7,5,162,162,131,31
AZ20271024VUYTPH4376,2027-10-24,VUY,TPH,4376,2027-10-25 00:26:00,2027-10-25 02:50:00,2027-10-25 06:26:00,2027-10-25 07:50:00,16,16,8,8,150,150,140,10
AZ20271025VUYTPH4376,2027-10-25,VUY,TPH,4376,2027-10-26 00:26:00,2027-10-26 02:50:00,2027-10-26 06:26:00,2027-10-26 07:50:00,12,12,4,8,162,162,157,5
AZ20271023VUYTPH4376,2027-10-23,VUY,TPH,4376,2027-10-24 00:26:00,2027-10-24 02:50:00,2027-10-24 06:26:00,2027-10-24 07:50:00,12,12,5,7,162,162,144,18
AZ20271022VUYTPH4376,2027-10-22,VUY,TPH,4376,2027-10-23 00:26:00,2027-10-23 02:50:00,2027-10-23 06:26:00,2027-10-23 07:50:00,12,12,11,1,162,162,134,28
AZ20271028VUYTPH4376,2027-10-28,VUY,TPH,4376,2027-10-29 00:26:00,2027-10-29 02:50:00,2027-10-29 06:26:00,2027-10-29 07:50:00,12,12,8,4,162,162,130,32
AZ20271028TPHTZJ10148,2027-10-28,TPH,TZJ,10148,2027-10-29 03:43:00,2027-10-29 05:23:00,2027-10-29 08:43:00,2027-10-29 10:23:00,16,16,0,16,150,150,142,8
AZ20271022TPHTZJ10148,2027-10-22,TPH,TZJ,10148,2027-10-23 03:43:00,2027-10-23 05:23:00,2027-10-23 08:43:00,2027-10-23 10:23:00,16,16,2,14,150,150,150,0
AZ20271025TPHTZJ10148,2027-10-25,TPH,TZJ,10148,2027-10-26 03:43:00,2027-10-26 05:23:00,2027-10-26 08:43:00,2027-10-26 10:23:00,16,16,3,13,150,150,145,5
